timestamp,open,high,low,close,volume
2024-01-13 13:00:00,2542.69,2549.82,2537.82,2542.08,12255.4567
2024-01-13 14:00:00,2542.08,2545.37,2531.15,2539.54,21189.8394
2024-01-13 15:00:00,2539.54,2566.19,2539.49,2563.83,18387.9388
2024-01-13 16:00:00,2563.83,2572.2,2551.0,2557.25,24748.4013
2024-01-13 17:00:00,2557.25,2566.63,2550.0,2555.63,24845.2786
2024-01-13 18:00:00,2555.63,2573.6,2552.01,2560.89,15741.0834
2024-01-13 19:00:00,2560.89,2580.0,2559.96,2571.91,19842.1598
2024-01-13 20:00:00,2571.91,2580.95,2566.82,2568.76,11706.3211
2024-01-13 21:00:00,2568.75,2574.59,2562.8,2573.28,7013.4028
2024-01-13 22:00:00,2573.29,2578.18,2566.61,2578.17,6670.6494
2024-01-13 23:00:00,2578.18,2590.0,2573.37,2578.19,13924.2725
2024-01-14 00:00:00,2578.18,2578.69,2561.08,2564.04,11669.8904
2024-01-14 01:00:00,2564.04,2574.4,2562.32,2569.4,6757.1644
2024-01-14 02:00:00,2569.41,2571.2,2554.88,2560.5,10260.0512
2024-01-14 03:00:00,2560.51,2564.52,2549.72,2550.99,19228.9161
2024-01-14 04:00:00,2551.0,2555.88,2541.8,2543.94,24093.1637
2024-01-14 05:00:00,2543.95,2555.64,2543.22,2552.64,10220.9533
2024-01-14 06:00:00,2552.64,2555.79,2548.2,2552.85,6821.7171
2024-01-14 07:00:00,2552.85,2554.37,2543.65,2550.83,9052.7731
2024-01-14 08:00:00,2550.84,2553.13,2544.89,2553.12,5587.4279
2024-01-14 09:00:00,2553.13,2553.71,2539.49,2553.71,11568.4411
2024-01-14 10:00:00,2553.7,2553.8,2540.0,2542.28,6980.8092
2024-01-14 11:00:00,2542.27,2547.14,2534.58,2538.0,10073.7761
2024-01-14 12:00:00,2538.01,2546.58,2533.39,2537.17,11582.6707
2024-01-14 13:00:00,2537.18,2538.34,2524.39,2533.81,12026.6593
2024-01-14 14:00:00,2533.8,2542.79,2530.95,2540.93,10770.2865
2024-01-14 15:00:00,2540.93,2544.93,2535.01,2537.68,5848.9588
2024-01-14 16:00:00,2537.68,2543.97,2521.35,2527.46,13488.2214
2024-01-14 17:00:00,2527.46,2538.65,2524.24,2530.95,11218.4106
2024-01-14 18:00:00,2530.95,2538.0,2522.02,2531.6,8413.2965
2024-01-14 19:00:00,2531.6,2532.85,2500.0,2501.0,18346.2516
2024-01-14 20:00:00,2500.99,2519.12,2480.41,2508.94,18767.5519
2024-01-14 21:00:00,2508.94,2527.53,2498.6,2527.2,13329.304
2024-01-14 22:00:00,2527.21,2531.93,2503.46,2508.84,9524.2579
2024-01-14 23:00:00,2508.83,2511.17,2470.0,2472.87,40576.7935
2024-01-15 00:00:00,2472.87,2502.4,2470.92,2495.6,29818.6056
2024-01-15 01:00:00,2495.6,2512.64,2487.43,2506.11,25428.145
2024-01-15 02:00:00,2506.11,2506.88,2491.96,2506.03,22457.1742
2024-01-15 03:00:00,2506.03,2513.91,2501.71,2503.32,16428.7208
2024-01-15 04:00:00,2503.32,2512.48,2502.97,2509.89,7359.5599
2024-01-15 05:00:00,2509.89,2519.29,2509.82,2518.49,8938.521
2024-01-15 06:00:00,2518.49,2521.0,2510.85,2513.0,6786.3798
2024-01-15 07:00:00,2513.0,2517.09,2503.46,2513.29,8547.8011
2024-01-15 08:00:00,2513.29,2518.0,2506.88,2513.19,5526.4979
2024-01-15 09:00:00,2513.19,2533.63,2509.87,2528.16,11665.8511
2024-01-15 10:00:00,2528.15,2541.0,2526.05,2535.22,12068.8471
2024-01-15 11:00:00,2535.22,2542.86,2532.0,2539.35,7799.5132
2024-01-15 12:00:00,2539.36,2548.0,2533.0,2540.74,16750.1018
2024-01-15 13:00:00,2540.75,2549.02,2534.52,2538.78,14493.7331
2024-01-15 14:00:00,2538.79,2540.0,2505.8,2508.01,24680.3295
2024-01-15 15:00:00,2508.01,2524.73,2508.0,2514.49,15199.9196
